timestamp	measurement_desc	pi_value1	plant_name
2019-11-07 06:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-07 08:00:00	Chlorophyl_Oil_Bleaching	150	Primavera do Leste
2019-11-07 10:00:00	Chlorophyl_Oil_Bleaching	246	Primavera do Leste
2019-11-07 12:00:00	Chlorophyl_Oil_Bleaching	164	Primavera do Leste
2019-11-07 14:00:00	Chlorophyl_Oil_Bleaching	127	Primavera do Leste
2019-11-07 16:00:00	Chlorophyl_Oil_Bleaching	157	Primavera do Leste
2019-11-07 18:00:00	Chlorophyl_Oil_Bleaching	152	Primavera do Leste
2019-11-07 20:00:00	Chlorophyl_Oil_Bleaching	155	Primavera do Leste
2019-11-07 22:00:00	Chlorophyl_Oil_Bleaching	153	Primavera do Leste
2019-11-08 00:00:00	Chlorophyl_Oil_Bleaching	150	Primavera do Leste
2019-11-08 02:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-11-08 04:00:00	Chlorophyl_Oil_Bleaching	119	Primavera do Leste
2019-11-08 06:00:00	Chlorophyl_Oil_Bleaching	146	Primavera do Leste
2019-11-08 08:00:00	Chlorophyl_Oil_Bleaching	156	Primavera do Leste
2019-11-08 10:00:00	Chlorophyl_Oil_Bleaching	141	Primavera do Leste
2019-11-08 12:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-08 14:00:00	Chlorophyl_Oil_Bleaching	151	Primavera do Leste
2019-11-08 16:00:00	Chlorophyl_Oil_Bleaching	184	Primavera do Leste
2019-11-08 18:00:00	Chlorophyl_Oil_Bleaching	178	Primavera do Leste
2019-11-08 20:00:00	Chlorophyl_Oil_Bleaching	183	Primavera do Leste
2019-11-08 22:00:00	Chlorophyl_Oil_Bleaching	217	Primavera do Leste
2019-11-09 00:00:00	Chlorophyl_Oil_Bleaching	138	Primavera do Leste
2019-11-09 02:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-09 04:00:00	Chlorophyl_Oil_Bleaching	173	Primavera do Leste
2019-11-09 06:00:00	Chlorophyl_Oil_Bleaching	165	Primavera do Leste
2019-11-09 08:00:00	Chlorophyl_Oil_Bleaching	119	Primavera do Leste
2019-11-09 10:00:00	Chlorophyl_Oil_Bleaching	133	Primavera do Leste
2019-11-09 12:00:00	Chlorophyl_Oil_Bleaching	171	Primavera do Leste
2019-11-09 14:00:00	Chlorophyl_Oil_Bleaching	154	Primavera do Leste
2019-11-09 16:00:00	Chlorophyl_Oil_Bleaching	160	Primavera do Leste
2019-11-09 18:00:00	Chlorophyl_Oil_Bleaching	147	Primavera do Leste
2019-11-09 20:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-09 22:00:00	Chlorophyl_Oil_Bleaching	138	Primavera do Leste
2019-11-10 00:00:00	Chlorophyl_Oil_Bleaching	165	Primavera do Leste
2019-11-10 02:00:00	Chlorophyl_Oil_Bleaching	166	Primavera do Leste
2019-11-10 04:00:00	Chlorophyl_Oil_Bleaching	148	Primavera do Leste
2019-11-10 06:00:00	Chlorophyl_Oil_Bleaching	150	Primavera do Leste
2019-11-10 08:00:00	Chlorophyl_Oil_Bleaching	160	Primavera do Leste
2019-11-10 10:00:00	Chlorophyl_Oil_Bleaching	143	Primavera do Leste
2019-11-10 12:00:00	Chlorophyl_Oil_Bleaching	139	Primavera do Leste
2019-11-10 14:00:00	Chlorophyl_Oil_Bleaching	153	Primavera do Leste
2019-11-10 16:00:00	Chlorophyl_Oil_Bleaching	145	Primavera do Leste
2019-11-10 18:00:00	Chlorophyl_Oil_Bleaching	142	Primavera do Leste
2019-11-10 20:00:00	Chlorophyl_Oil_Bleaching	136	Primavera do Leste
2019-11-10 22:00:00	Chlorophyl_Oil_Bleaching	138	Primavera do Leste
2019-11-11 00:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-11 02:00:00	Chlorophyl_Oil_Bleaching	174	Primavera do Leste
2019-11-11 04:00:00	Chlorophyl_Oil_Bleaching	141	Primavera do Leste
2019-11-11 06:00:00	Chlorophyl_Oil_Bleaching	166	Primavera do Leste
2019-11-11 08:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-11 10:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-11-11 12:00:00	Chlorophyl_Oil_Bleaching	127	Primavera do Leste
2019-11-11 14:00:00	Chlorophyl_Oil_Bleaching	131	Primavera do Leste
2019-11-11 16:00:00	Chlorophyl_Oil_Bleaching	134	Primavera do Leste
2019-11-11 18:00:00	Chlorophyl_Oil_Bleaching	102	Primavera do Leste
2019-11-11 20:00:00	Chlorophyl_Oil_Bleaching	166	Primavera do Leste
2019-11-11 22:00:00	Chlorophyl_Oil_Bleaching	186	Primavera do Leste
2019-11-12 00:00:00	Chlorophyl_Oil_Bleaching	188	Primavera do Leste
2019-11-12 02:00:00	Chlorophyl_Oil_Bleaching	153	Primavera do Leste
2019-11-12 04:00:00	Chlorophyl_Oil_Bleaching	161	Primavera do Leste
2019-11-12 08:00:00	Chlorophyl_Oil_Bleaching	174	Primavera do Leste
2019-11-12 10:00:00	Chlorophyl_Oil_Bleaching	126	Primavera do Leste
2019-11-12 12:00:00	Chlorophyl_Oil_Bleaching	138	Primavera do Leste
2019-11-12 14:00:00	Chlorophyl_Oil_Bleaching	136	Primavera do Leste
2019-11-12 16:00:00	Chlorophyl_Oil_Bleaching	126	Primavera do Leste
2019-11-12 18:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-12 20:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-12 22:00:00	Chlorophyl_Oil_Bleaching	111	Primavera do Leste
2019-11-13 00:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-13 02:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-13 04:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-13 08:00:00	Chlorophyl_Oil_Bleaching	95	Primavera do Leste
2019-11-13 10:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-13 12:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-13 14:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-13 16:00:00	Chlorophyl_Oil_Bleaching	129	Primavera do Leste
2019-11-13 18:00:00	Chlorophyl_Oil_Bleaching	134	Primavera do Leste
2019-11-13 20:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-13 22:00:00	Chlorophyl_Oil_Bleaching	108	Primavera do Leste
2019-11-14 00:00:00	Chlorophyl_Oil_Bleaching	133	Primavera do Leste
2019-11-14 02:00:00	Chlorophyl_Oil_Bleaching	148	Primavera do Leste
2019-11-14 04:00:00	Chlorophyl_Oil_Bleaching	160	Primavera do Leste
2019-11-14 06:00:00	Chlorophyl_Oil_Bleaching	177	Primavera do Leste
2019-11-14 08:00:00	Chlorophyl_Oil_Bleaching	169	Primavera do Leste
2019-11-14 10:00:00	Chlorophyl_Oil_Bleaching	161	Primavera do Leste
2019-11-14 12:00:00	Chlorophyl_Oil_Bleaching	148	Primavera do Leste
2019-11-14 14:00:00	Chlorophyl_Oil_Bleaching	143	Primavera do Leste
2019-11-14 16:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-14 18:00:00	Chlorophyl_Oil_Bleaching	133	Primavera do Leste
2019-11-14 20:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-14 22:00:00	Chlorophyl_Oil_Bleaching	106	Primavera do Leste
2019-11-15 00:00:00	Chlorophyl_Oil_Bleaching	141	Primavera do Leste
2019-11-15 02:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-15 04:00:00	Chlorophyl_Oil_Bleaching	135	Primavera do Leste
2019-11-15 06:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-15 08:00:00	Chlorophyl_Oil_Bleaching	136	Primavera do Leste
2019-11-15 10:00:00	Chlorophyl_Oil_Bleaching	137	Primavera do Leste
2019-11-15 12:00:00	Chlorophyl_Oil_Bleaching	146	Primavera do Leste
2019-11-15 14:00:00	Chlorophyl_Oil_Bleaching	267	Primavera do Leste
2019-11-15 16:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-15 18:00:00	Chlorophyl_Oil_Bleaching	129	Primavera do Leste
2019-11-15 20:00:00	Chlorophyl_Oil_Bleaching	132	Primavera do Leste
2019-11-15 22:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-16 00:00:00	Chlorophyl_Oil_Bleaching	113	Primavera do Leste
2019-11-16 02:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-16 04:00:00	Chlorophyl_Oil_Bleaching	126	Primavera do Leste
2019-11-16 06:00:00	Chlorophyl_Oil_Bleaching	111	Primavera do Leste
2019-11-16 08:00:00	Chlorophyl_Oil_Bleaching	129	Primavera do Leste
2019-11-16 10:00:00	Chlorophyl_Oil_Bleaching	134	Primavera do Leste
2019-11-16 12:00:00	Chlorophyl_Oil_Bleaching	133	Primavera do Leste
2019-11-16 14:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-11-16 16:00:00	Chlorophyl_Oil_Bleaching	127	Primavera do Leste
2019-11-16 18:00:00	Chlorophyl_Oil_Bleaching	114	Primavera do Leste
2019-11-16 20:00:00	Chlorophyl_Oil_Bleaching	118	Primavera do Leste
2019-11-16 22:00:00	Chlorophyl_Oil_Bleaching	117	Primavera do Leste
2019-11-17 00:00:00	Chlorophyl_Oil_Bleaching	102	Primavera do Leste
2019-11-17 02:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-11-17 04:00:00	Chlorophyl_Oil_Bleaching	109	Primavera do Leste
2019-11-17 06:00:00	Chlorophyl_Oil_Bleaching	124	Primavera do Leste
2019-11-17 08:00:00	Chlorophyl_Oil_Bleaching	141	Primavera do Leste
2019-11-17 10:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-11-17 12:00:00	Chlorophyl_Oil_Bleaching	153	Primavera do Leste
2019-11-17 14:00:00	Chlorophyl_Oil_Bleaching	169	Primavera do Leste
2019-11-17 16:00:00	Chlorophyl_Oil_Bleaching	113	Primavera do Leste
2019-11-17 18:00:00	Chlorophyl_Oil_Bleaching	118	Primavera do Leste
2019-11-17 20:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-11-17 22:00:00	Chlorophyl_Oil_Bleaching	119	Primavera do Leste
2019-11-18 00:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-11-18 02:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-18 04:00:00	Chlorophyl_Oil_Bleaching	133	Primavera do Leste
2019-11-18 08:00:00	Chlorophyl_Oil_Bleaching	122	Primavera do Leste
2019-11-18 10:00:00	Chlorophyl_Oil_Bleaching	190	Primavera do Leste
2019-11-18 12:00:00	Chlorophyl_Oil_Bleaching	102	Primavera do Leste
2019-11-18 14:00:00	Chlorophyl_Oil_Bleaching	101	Primavera do Leste
2019-11-18 16:00:00	Chlorophyl_Oil_Bleaching	157	Primavera do Leste
2019-11-18 18:00:00	Chlorophyl_Oil_Bleaching	94	Primavera do Leste
2019-11-18 20:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
