data hora	measurement_desc	pi_value1	plant_name
2021-03-24 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-24 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-24 16:00:00	Soap_Oil_Degumming	648.8	Primavera do Leste
2021-03-24 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-24 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-24 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 00:00:00	Soap_Oil_Degumming	792	Primavera do Leste
2021-03-25 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 08:00:00	Soap_Oil_Degumming	700	Primavera do Leste
2021-03-25 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 16:00:00	Soap_Oil_Degumming	788	Primavera do Leste
2021-03-25 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-25 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 00:00:00	Soap_Oil_Degumming	756	Primavera do Leste
2021-03-26 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 08:00:00	Soap_Oil_Degumming	784	Primavera do Leste
2021-03-26 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 16:00:00	Soap_Oil_Degumming	824.6	Primavera do Leste
2021-03-26 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-26 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 00:00:00	Soap_Oil_Degumming	813	Primavera do Leste
2021-03-27 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 08:00:00	Soap_Oil_Degumming	851	Primavera do Leste
2021-03-27 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 16:00:00	Soap_Oil_Degumming	672	Primavera do Leste
2021-03-27 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-27 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 00:00:00	Soap_Oil_Degumming	695.1	Primavera do Leste
2021-03-28 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 08:00:00	Soap_Oil_Degumming	771	Primavera do Leste
2021-03-28 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 16:00:00	Soap_Oil_Degumming	800	Primavera do Leste
2021-03-28 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-28 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 00:00:00	Soap_Oil_Degumming	571.7	Primavera do Leste
2021-03-29 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 08:00:00	Soap_Oil_Degumming	775	Primavera do Leste
2021-03-29 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 16:00:00	Soap_Oil_Degumming	680	Primavera do Leste
2021-03-29 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-29 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 00:00:00	Soap_Oil_Degumming	653	Primavera do Leste
2021-03-30 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 08:00:00	Soap_Oil_Degumming	872	Primavera do Leste
2021-03-30 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 16:00:00	Soap_Oil_Degumming	986	Primavera do Leste
2021-03-30 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-30 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 00:00:00	Soap_Oil_Degumming	885	Primavera do Leste
2021-03-31 02:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 04:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 06:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 08:00:00	Soap_Oil_Degumming	686	Primavera do Leste
2021-03-31 10:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 12:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 14:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 16:00:00	Soap_Oil_Degumming	639	Primavera do Leste
2021-03-31 18:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 20:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2021-03-31 22:00:00	Soap_Oil_Degumming	0	Primavera do Leste
2019-01-11 00:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-01-11 02:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-01-11 04:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-01-11 06:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-01-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-01-11 10:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-01-11 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-01-11 14:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-01-11 16:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-01-11 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-01-11 20:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-01-11 22:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-02-11 00:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-02-11 02:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-02-11 04:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-02-11 06:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-02-11 08:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-02-11 10:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-02-11 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-02-11 14:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-02-11 16:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-02-11 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-02-11 20:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-02-11 22:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-03-11 00:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-03-11 02:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-03-11 04:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-03-11 06:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-03-11 08:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-03-11 10:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-03-11 12:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-03-11 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-03-11 16:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-03-11 18:00:00	Soap_Oil_Deodorizing	0	Primavera do Leste
2019-03-11 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-03-11 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-04-11 00:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-04-11 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-04-11 04:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-04-11 06:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-04-11 08:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-04-11 10:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-04-11 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-04-11 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-04-11 16:00:00	Soap_Oil_Deodorizing	2.4	Primavera do Leste
2019-04-11 18:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-04-11 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-04-11 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-05-11 00:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-05-11 02:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-05-11 04:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-05-11 06:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-05-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-05-11 10:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-05-11 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-05-11 14:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-05-11 16:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-05-11 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-05-11 20:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-05-11 22:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-06-11 00:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-06-11 02:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-06-11 04:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-06-11 06:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-06-11 08:00:00	Soap_Oil_Deodorizing	2.2	Primavera do Leste
2019-06-11 10:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-06-11 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-06-11 14:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-06-11 16:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-06-11 18:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-06-11 20:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-06-11 22:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-07-11 00:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 02:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-07-11 04:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-07-11 06:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 10:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 12:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 14:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-07-11 16:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-07-11 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-07-11 20:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-07-11 22:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-08-11 00:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-08-11 02:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-08-11 04:00:00	Soap_Oil_Deodorizing	2.5	Primavera do Leste
2019-08-11 06:00:00	Soap_Oil_Deodorizing	2.5	Primavera do Leste
2019-08-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-08-11 10:00:00	Soap_Oil_Deodorizing	2.1	Primavera do Leste
2019-08-11 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-08-11 14:00:00	Soap_Oil_Deodorizing	2.1	Primavera do Leste
2019-08-11 16:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-08-11 18:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-08-11 20:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-08-11 22:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-09-11 00:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-09-11 02:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-09-11 04:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-09-11 06:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-09-11 08:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-09-11 10:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-09-11 12:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-09-11 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-09-11 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-09-11 18:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-09-11 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-09-11 22:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-10-11 00:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-10-11 02:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-10-11 04:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-10-11 06:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-10-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-10-11 10:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-10-11 12:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-10-11 14:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-10-11 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-10-11 18:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-10-11 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-10-11 22:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-11 00:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-11 02:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-11 04:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-11 06:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-11 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-11 10:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-11-11 12:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-11-11 14:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-11-11 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-11 18:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-11 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-11 22:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-12-11 00:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-12-11 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-12-11 04:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-12-11 08:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-12-11 10:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-12-11 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-12-11 14:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-12-11 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-12-11 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-12-11 20:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-12-11 22:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-11-13 00:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-13 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-13 04:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-13 08:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-11-13 10:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-11-13 12:00:00	Soap_Oil_Deodorizing	2.1	Primavera do Leste
2019-11-13 14:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-13 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-13 18:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-13 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-13 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-14 00:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-14 02:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-14 04:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-14 06:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-14 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-14 10:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-14 12:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-11-14 14:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-11-14 16:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-11-14 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-14 20:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-11-14 22:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-11-15 00:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-15 02:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-15 04:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-15 06:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-15 08:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-15 10:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-11-15 12:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-15 14:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-15 16:00:00	Soap_Oil_Deodorizing	0.8	Primavera do Leste
2019-11-15 18:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-15 20:00:00	Soap_Oil_Deodorizing	0.7	Primavera do Leste
2019-11-15 22:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-16 00:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-16 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-16 04:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-16 06:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-11-16 08:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-16 10:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-16 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-16 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-16 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-16 18:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-16 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-16 22:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-17 00:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-17 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-17 04:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-17 06:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-11-17 08:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-11-17 10:00:00	Soap_Oil_Deodorizing	1.6	Primavera do Leste
2019-11-17 12:00:00	Soap_Oil_Deodorizing	1.3	Primavera do Leste
2019-11-17 14:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-17 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-17 18:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-17 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-17 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-18 00:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-18 02:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-18 04:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-18 08:00:00	Soap_Oil_Deodorizing	0.5	Primavera do Leste
2019-11-18 10:00:00	Soap_Oil_Deodorizing	2.1	Primavera do Leste
2019-11-18 12:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-11-18 14:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-11-18 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-18 18:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-18 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-18 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-19 00:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-19 02:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-19 04:00:00	Soap_Oil_Deodorizing	0.8	Primavera do Leste
2019-11-19 06:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-19 08:00:00	Soap_Oil_Deodorizing	2.1	Primavera do Leste
2019-11-19 10:00:00	Soap_Oil_Deodorizing	2	Primavera do Leste
2019-11-19 12:00:00	Soap_Oil_Deodorizing	1.8	Primavera do Leste
2019-11-19 14:00:00	Soap_Oil_Deodorizing	1.7	Primavera do Leste
2019-11-19 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-19 18:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-19 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-19 22:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 00:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-20 02:00:00	Soap_Oil_Deodorizing	0.8	Primavera do Leste
2019-11-20 04:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 06:00:00	Soap_Oil_Deodorizing	1.1	Primavera do Leste
2019-11-20 08:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-20 10:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 18:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 20:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-20 22:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-21 00:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-21 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-21 04:00:00	Soap_Oil_Deodorizing	1	Primavera do Leste
2019-11-21 06:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-21 08:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-21 10:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-21 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-21 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-21 16:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-21 18:00:00	Soap_Oil_Deodorizing	1.4	Primavera do Leste
2019-11-21 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-21 22:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-22 00:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-22 02:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-22 04:00:00	Soap_Oil_Deodorizing	1.5	Primavera do Leste
2019-11-22 08:00:00	Soap_Oil_Deodorizing	1.14	Primavera do Leste
2019-11-22 10:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-22 12:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-22 14:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-22 16:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
2019-11-22 18:00:00	Soap_Oil_Deodorizing	0.09	Primavera do Leste
2019-11-22 20:00:00	Soap_Oil_Deodorizing	1.2	Primavera do Leste
2019-11-22 22:00:00	Soap_Oil_Deodorizing	0.9	Primavera do Leste
